test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Penk	Penk	Penk	chr4:4060682-4065592	SVZ_IZ	VZ	OK	1.56525	0.446124	-1.81088	3.2256	0.00125709	0.00350611	yes
Tbc1d30	Tbc1d30	Tbc1d30	chr10:120700875-120748245	SVZ_IZ	VZ	OK	3.39105	0.967231	-1.8098	6.46255	1.03E-10	6.99E-10	yes
Igsf3	Igsf3	Igsf3	chr3:101181047-101266983	SVZ_IZ	VZ	OK	32.7211	9.33566	-1.8094	10.9045	0	0	yes
Gfra4	Gfra4	Gfra4	chr2:130865367-130868824	SVZ_IZ	VZ	OK	10.0082	2.86377	-1.8052	5.85355	4.81E-09	2.80E-08	yes
Bcas1	Bcas1	Bcas1	chr2:170172490-170253345	SVZ_IZ	VZ	OK	0.514154	0.147321	-1.80324	2.98436	0.00284172	0.00737102	yes
Syt3	Syt3	Syt3	chr7:51639495-51655400	SVZ_IZ	VZ	OK	7.42974	2.13242	-1.80082	6.70931	1.96E-11	1.41E-10	yes
Vav3	Vav3	Vav3	chr3:109143600-109488612	SVZ_IZ	VZ	OK	1.78779	0.514684	-1.79642	6.39841	1.57E-10	1.05E-09	yes
Mog	Mog	Mog	chr17:37147684-37160343	SVZ_IZ	VZ	OK	1.36143	0.39197	-1.79631	3.38873	0.000702175	0.00206392	yes
4-Mar	4-Mar	4-Mar	chr1:72473685-72583138	SVZ_IZ	VZ	OK	1.99632	0.575094	-1.79547	5.15292	2.56E-07	1.25E-06	yes
Golga7b	Golga7b	Golga7b	chr19:42322067-42344838	SVZ_IZ	VZ	OK	3.88158	1.11989	-1.79329	5.40047	6.65E-08	3.45E-07	yes
Pcnxl2	Pcnxl2	Pcnxl2	chr8:128275407-128422193	SVZ_IZ	VZ	OK	0.736609	0.212523	-1.79328	4.55235	5.30E-06	2.19E-05	yes
Unc13a	Unc13a	Unc13a	chr8:74150611-74195656	SVZ_IZ	VZ	OK	8.13252	2.35894	-1.78557	8.70581	0	0	yes
Ksr2	Ksr2	Ksr2	chr5:117864010-118217997	SVZ_IZ	VZ	OK	0.411969	0.119671	-1.78347	3.59978	0.000318483	0.000996221	yes
Syt4	Syt4	Syt4	chr18:31597461-31607069	SVZ_IZ	VZ	OK	28.6628	8.33119	-1.78258	9.54647	0	0	yes
Scg2	Scg2	Scg2	chr1:79431243-79436665	SVZ_IZ	VZ	OK	0.54019	0.15703	-1.78243	2.73936	0.00615584	0.0147964	yes
Scrt1	Scrt1	Scrt1	chr15:76346632-76352559	SVZ_IZ	VZ	OK	35.1229	10.2225	-1.78066	9.89728	0	0	yes
Usp29	Usp29	Usp29	chr7:6683451-6929373	SVZ_IZ	VZ	OK	4.30384	1.25286	-1.7804	7.27173	3.55E-13	2.88E-12	yes
Ppp1r16b	Ppp1r16b	Ppp1r16b	chr2:158492468-158592070	SVZ_IZ	VZ	OK	4.2082	1.22664	-1.77849	8.23541	2.22E-16	2.19E-15	yes
Cdk5r2	Cdk5r2	Cdk5r2	chr1:74901602-74904306	SVZ_IZ	VZ	OK	4.82729	1.40769	-1.77788	5.57139	2.53E-08	1.37E-07	yes
Pak7	Pak7	Pak7	chr2:135906823-136213703	SVZ_IZ	VZ	OK	15.3797	4.48802	-1.77687	8.81382	0	0	yes
Nav2	Nav2	Nav2	chr7:56214442-56865458	SVZ_IZ	VZ	OK	14.3158	4.18498	-1.77431	17.8982	0	0	yes
Shisa6	Shisa6	Shisa6	chr11:66025226-66339628	SVZ_IZ	VZ	OK	1.28461	0.376103	-1.77213	5.31791	1.05E-07	5.33E-07	yes
St8sia3	St8sia3	St8sia3	chr18:64317377-64436834	SVZ_IZ	VZ	OK	8.89622	2.61518	-1.76628	8.17499	2.22E-16	2.19E-15	yes
Prokr2	Prokr2	Prokr2	chr2:132196064-132211183	SVZ_IZ	VZ	OK	1.63124	0.480409	-1.76363	4.85076	1.23E-06	5.49E-06	yes
Nap1l2	Nap1l2	Nap1l2	chrX:100379397-100382003	SVZ_IZ	VZ	OK	8.07783	2.37943	-1.76335	6.37863	1.79E-10	1.19E-09	yes
Hs6st2	Hs6st2	Hs6st2	chrX:48740388-49034779	SVZ_IZ	VZ	OK	34.8664	10.2749	-1.76271	12.4219	0	0	yes
Olfml2b	Olfml2b	Olfml2b	chr1:172574662-172612920	SVZ_IZ	VZ	OK	5.45615	1.61545	-1.75595	5.99408	2.05E-09	1.23E-08	yes
Islr2	Islr2	Islr2	chr9:58044103-58056615	SVZ_IZ	VZ	OK	42.0317	12.45	-1.75533	36.3742	0	0	yes
Nap1l5	Nap1l5	Nap1l5	chr6:58783693-58870390	SVZ_IZ	VZ	OK	7.95396	2.35762	-1.75435	5.84001	5.22E-09	3.03E-08	yes
Cplx1	Cplx1	Cplx1	chr5:108947572-108979046	SVZ_IZ	VZ	OK	12.8804	3.83332	-1.74851	6.82813	8.60E-12	6.34E-11	yes
Flrt3	Flrt3	Flrt3	chr2:140221165-142215786	SVZ_IZ	VZ	OK	30.8386	9.20249	-1.74464	10.2321	0	0	yes
Ctnna2	Ctnna2	Ctnna2	chr6:76831630-77929661	SVZ_IZ	VZ	OK	46.8263	13.9947	-1.74244	26.0977	0	0	yes
Spon1	Spon1	Spon1	chr7:120909511-121186889	SVZ_IZ	VZ	OK	0.382008	0.114211	-1.7419	3.43297	0.000597013	0.00177672	yes
Robo1	Robo1	Robo1	chr16:72663393-73046345	SVZ_IZ	VZ	OK	15.4214	4.61289	-1.74119	9.63977	0	0	yes
Kif5a	Kif5a	Kif5a	chr10:126662750-126700419	SVZ_IZ	VZ	OK	24.7736	7.43657	-1.73609	10.1605	0	0	yes
Agap2	Agap2	Agap2	chr10:126515962-126530225	SVZ_IZ	VZ	OK	8.62181	2.59235	-1.73373	7.93215	2.22E-15	2.09E-14	yes
Bsn	Bsn	Bsn	chr9:107998352-108092714	SVZ_IZ	VZ	OK	3.89789	1.17373	-1.73159	8.47885	0	0	yes
Shb	Shb	Shb	chr4:45436147-45543700	SVZ_IZ	VZ	OK	41.7812	12.5845	-1.73121	9.14231	0	0	yes
Tfap2d	Tfap2d	Tfap2d	chr1:19093102-19156413	SVZ_IZ	VZ	OK	3.66432	1.10441	-1.73026	4.49179	7.06E-06	2.87E-05	yes
Syt1	Syt1	Syt1	chr10:107934705-108448031	SVZ_IZ	VZ	OK	5.92499	1.78991	-1.72693	6.94288	3.84E-12	2.92E-11	yes
Csrnp3	Csrnp3	Csrnp3	chr2:65683823-65869603	SVZ_IZ	VZ	OK	6.82151	2.06291	-1.72541	11.5019	0	0	yes
Rell2	Rell2	Rell2	chr18:38115212-38129385	SVZ_IZ	VZ	OK	8.4522	2.56136	-1.72242	5.43122	5.60E-08	2.93E-07	yes
Gria2	Gria2	Gria2	chr3:80488857-80606713	SVZ_IZ	VZ	OK	38.7318	11.7418	-1.72186	23.5838	0	0	yes
Nfasc	Nfasc	Nfasc	chr1:134461266-134638374	SVZ_IZ	VZ	OK	32.1839	9.76855	-1.72012	33.9848	0	0	yes
E130309D14Rik	E130309D14Rik	E130309D14Rik	chr11:74433106-74455018	SVZ_IZ	VZ	OK	3.70493	1.12475	-1.71984	5.78357	7.31E-09	4.18E-08	yes
Celf5	Celf5	Celf5	chr10:80921972-80945454	SVZ_IZ	VZ	OK	32.1744	9.77114	-1.71931	9.66607	0	0	yes
Snph	Snph	Snph	chr2:151416285-151458269	SVZ_IZ	VZ	OK	1.01955	0.30988	-1.71815	4.24893	2.15E-05	8.15E-05	yes
Diras1	Diras1	Diras1	chr10:80482334-80488122	SVZ_IZ	VZ	OK	6.7223	2.04548	-1.71651	6.10908	1.00E-09	6.23E-09	yes
Hspa12a	Hspa12a	Hspa12a	chr19:58870240-58935474	SVZ_IZ	VZ	OK	7.42227	2.26612	-1.71163	7.63839	2.20E-14	1.94E-13	yes
Sncb	Sncb	Sncb	chr13:54860220-54867801	SVZ_IZ	VZ	OK	2.43338	0.742953	-1.71162	3.44272	0.000575901	0.00171828	yes
Cacna1b	Cacna1b	Cacna1b	chr2:24461894-24618672	SVZ_IZ	VZ	OK	1.35664	0.414653	-1.71007	7.6882	1.49E-14	1.33E-13	yes
Nuak1	Nuak1	Nuak1	chr10:83834063-83903216	SVZ_IZ	VZ	OK	75.3188	23.1074	-1.70465	10.6185	0	0	yes
Chrna7	Chrna7	Chrna7	chr7:70243577-70357412	SVZ_IZ	VZ	OK	4.86873	1.49524	-1.70317	5.13845	2.77E-07	1.34E-06	yes
Rims4	Rims4	Rims4	chr2:163689616-163744419	SVZ_IZ	VZ	OK	1.37739	0.425995	-1.69303	2.26166	0.0237185	0.0487967	yes
Rims1	Rims1	Rims1	chr1:22278502-22812563	SVZ_IZ	VZ	OK	1.28626	0.399245	-1.68783	6.45118	1.11E-10	7.51E-10	yes
Slc17a7	Slc17a7	Slc17a7	chr7:52419290-52431509	SVZ_IZ	VZ	OK	11.8229	3.6818	-1.68311	7.01213	2.35E-12	1.81E-11	yes
Neurod2	Neurod2	Neurod2	chr11:98186730-98190959	SVZ_IZ	VZ	OK	291.613	90.8997	-1.68171	10.4023	0	0	yes
Trpv6	Trpv6	Trpv6	chr6:41570617-41586404	SVZ_IZ	VZ	OK	0.757312	0.236094	-1.68153	3.2361	0.00121173	0.00339311	yes
Aff2	Aff2	Aff2	chrX:66613505-67121212	SVZ_IZ	VZ	OK	4.42297	1.38002	-1.68032	6.16454	7.07E-10	4.46E-09	yes
Slitrk3	Slitrk3	Slitrk3	chr3:72852046-72860865	SVZ_IZ	VZ	OK	1.97231	0.616071	-1.67871	4.63187	3.62E-06	1.52E-05	yes
Apba1	Apba1	Apba1	chr19:23833365-24024087	SVZ_IZ	VZ	OK	3.14625	0.984101	-1.67676	6.23944	4.39E-10	2.83E-09	yes
Mapk10	Mapk10	Mapk10	chr5:103336966-103640353	SVZ_IZ	VZ	OK	8.36073	2.62102	-1.6735	15.7599	0	0	yes
Rapgef5	Rapgef5	Rapgef5	chr12:118754951-118995451	SVZ_IZ	VZ	OK	3.59074	1.12677	-1.67208	5.58385	2.35E-08	1.28E-07	yes
Ly6h	Ly6h	Ly6h	chr15:75395174-75397612	SVZ_IZ	VZ	OK	51.5829	16.2051	-1.67045	14.1272	0	0	yes
Pcsk2	Pcsk2	Pcsk2	chr2:143361211-143642018	SVZ_IZ	VZ	OK	0.631498	0.198836	-1.6672	3.58541	0.000336554	0.00104751	yes
BC024139	BC024139	BC024139	chr15:75931917-75956986	SVZ_IZ	VZ	OK	0.68596	0.215987	-1.66718	2.98181	0.00286551	0.00742447	yes
Tbr1	Tbr1	Tbr1	chr2:61642509-61652170	SVZ_IZ	VZ	OK	74.6345	23.5856	-1.66194	10.2356	0	0	yes
Fam160a1	Fam160a1	Fam160a1	chr3:85463984-85550131	SVZ_IZ	VZ	OK	1.83952	0.582518	-1.65895	4.78937	1.67E-06	7.35E-06	yes
Sln	Sln	Sln	chr9:53698057-53701656	SVZ_IZ	VZ	OK	4.01367	1.27379	-1.65579	2.71447	0.00663811	0.0158331	yes
Wnt7b	Wnt7b	Wnt7b	chr15:85365866-85424138	SVZ_IZ	VZ	OK	89.2976	28.375	-1.654	13.6618	0	0	yes
Osbpl6	Osbpl6	Osbpl6	chr2:76244594-76438704	SVZ_IZ	VZ	OK	4.84972	1.54169	-1.65339	7.29451	3.00E-13	2.45E-12	yes
Fam196a	Fam196a	Fam196a	chr7:141862369-142365330	SVZ_IZ	VZ	OK	1.39672	0.444193	-1.65278	4.45482	8.40E-06	3.37E-05	yes
Pde4a	Pde4a	Pde4a	chr9:20970157-21017692	SVZ_IZ	VZ	OK	3.37641	1.07431	-1.65209	5.53638	3.09E-08	1.66E-07	yes
Pdzrn3	Pdzrn3	Pdzrn3	chr6:101099600-101327891	SVZ_IZ	VZ	OK	55.3326	17.6293	-1.65015	9.88224	0	0	yes
Slco5a1	Slco5a1	Slco5a1	chr1:12856630-12981216	SVZ_IZ	VZ	OK	6.66329	2.12347	-1.64981	7.90908	2.66E-15	2.50E-14	yes
Cdk5r1	Cdk5r1	Cdk5r1	chr11:80290547-80294681	SVZ_IZ	VZ	OK	107.189	34.1789	-1.64898	10.2799	0	0	yes
Cdh13	Cdh13	Cdh13	chr8:120807654-121847348	SVZ_IZ	VZ	OK	5.4303	1.74747	-1.63577	5.27125	1.35E-07	6.79E-07	yes
Map3k5	Map3k5	Map3k5	chr10:19654331-19862556	SVZ_IZ	VZ	OK	1.21345	0.391197	-1.63314	4.45258	8.48E-06	3.41E-05	yes
Eef1a2	Eef1a2	Eef1a2	chr2:180882396-180891720	SVZ_IZ	VZ	OK	8.36073	2.70796	-1.62642	5.62781	1.83E-08	1.01E-07	yes
Sema3c	Sema3c	Sema3c	chr5:17080633-17236085	SVZ_IZ	VZ	OK	29.0645	9.41515	-1.6262	9.22595	0	0	yes
Mmp24	Mmp24	Mmp24	chr2:155601079-155644939	SVZ_IZ	VZ	OK	21.3789	6.92853	-1.62556	8.52165	0	0	yes
Disp2	Disp2	Disp2	chr2:118605454-118620911	SVZ_IZ	VZ	OK	3.43691	1.11624	-1.62246	6.24548	4.23E-10	2.73E-09	yes
Runx1t1	Runx1t1	Runx1t1	chr4:13670448-13820790	SVZ_IZ	VZ	OK	5.96981	1.93951	-1.62199	10.9287	0	0	yes
Arg2	Arg2	Arg2	chr12:80231774-80273445	SVZ_IZ	VZ	OK	4.75483	1.54494	-1.62185	4.29817	1.72E-05	6.63E-05	yes
Smpd3	Smpd3	Smpd3	chr8:108776447-108861888	SVZ_IZ	VZ	OK	14.704	4.77921	-1.62137	8.29695	0	0	yes
Jph3	Jph3	Jph3	chr8:124254458-124314983	SVZ_IZ	VZ	OK	6.27568	2.04214	-1.61969	6.30865	2.81E-10	1.84E-09	yes
Rtn4rl1	Rtn4rl1	Rtn4rl1	chr11:75007494-75081264	SVZ_IZ	VZ	OK	0.321005	0.104678	-1.61663	2.43076	0.015067	0.0327855	yes
Gpr21	Gpr21	Gpr21	chr2:37298804-37421957	SVZ_IZ	VZ	OK	3.55384	1.15929	-1.61614	4.66047	3.15E-06	1.34E-05	yes
Vstm2l	Vstm2l	Vstm2l	chr2:157740388-157770455	SVZ_IZ	VZ	OK	2.14422	0.699582	-1.61588	3.33866	0.000841845	0.00243723	yes
Kcnn1	Kcnn1	Kcnn1	chr8:73365947-73380907	SVZ_IZ	VZ	OK	7.61473	2.48552	-1.61525	6.65385	2.86E-11	2.03E-10	yes
Gpm6a	Gpm6a	Gpm6a	chr8:55864786-56146231	SVZ_IZ	VZ	OK	314.681	102.761	-1.6146	31.0054	0	0	yes
Srgap1	Srgap1	Srgap1	chr10:121218046-121484371	SVZ_IZ	VZ	OK	9.54487	3.11788	-1.61416	8.45428	0	0	yes
Lrrtm4	Lrrtm4	Lrrtm4	chr6:79968870-79974926	SVZ_IZ	VZ	OK	5.5465	1.82157	-1.6064	7.39658	1.40E-13	1.16E-12	yes
Ydjc	Ydjc	Ydjc	chr16:17147059-17148950	SVZ_IZ	VZ	OK	3.20441	1.05286	-1.60574	3.74558	0.000179978	0.000589017	yes
Tmem150c	Tmem150c	Tmem150c	chr5:100506891-100588827	SVZ_IZ	VZ	OK	7.04508	2.31587	-1.60506	5.99566	2.03E-09	1.22E-08	yes
Snap91	Snap91	Snap91	chr9:86659238-86775207	SVZ_IZ	VZ	OK	16.8848	5.55051	-1.60503	8.0508	8.88E-16	8.53E-15	yes
Psd	Psd	Psd	chr19:46379226-46401646	SVZ_IZ	VZ	OK	10.7511	3.5424	-1.60169	7.17792	7.08E-13	5.64E-12	yes
Rimkla	Rimkla	Rimkla	chr4:119137890-119165203	SVZ_IZ	VZ	OK	8.50516	2.80886	-1.59835	6.81925	9.15E-12	6.73E-11	yes
Gas7	Gas7	Gas7	chr11:67346499-67502494	SVZ_IZ	VZ	OK	5.18136	1.71224	-1.59744	6.93033	4.20E-12	3.18E-11	yes
Zfp9	Zfp9	Zfp9	chr6:118411967-118429291	SVZ_IZ	VZ	OK	5.09263	1.68548	-1.59525	5.83851	5.27E-09	3.05E-08	yes
Coro2a	Coro2a	Coro2a	chr4:46549808-46614801	SVZ_IZ	VZ	OK	0.717175	0.23749	-1.59446	3.37849	0.000728844	0.00213513	yes
Aff3	Aff3	Aff3	chr1:38234171-38721800	SVZ_IZ	VZ	OK	44.219	14.6527	-1.5935	9.85637	0	0	yes
Alox5ap	Alox5ap	Alox5ap	chr5:150076633-150099623	SVZ_IZ	VZ	OK	3.30837	1.09787	-1.59142	3.1657	0.00154711	0.00423669	yes
Sv2a	Sv2a	Sv2a	chr3:95985149-95999103	SVZ_IZ	VZ	OK	11.7151	3.88766	-1.5914	7.27131	3.56E-13	2.89E-12	yes
Stmn4	Stmn4	Stmn4	chr14:66963211-66980517	SVZ_IZ	VZ	OK	115.316	38.2687	-1.59136	8.81125	0	0	yes
Ntng2	Ntng2	Ntng2	chr2:29050340-29108513	SVZ_IZ	VZ	OK	38.2749	12.717	-1.58964	10.6575	0	0	yes
Nefm	Nefm	Nefm	chr14:68737601-68749428	SVZ_IZ	VZ	OK	4.90659	1.63082	-1.58913	5.46492	4.63E-08	2.45E-07	yes
Kcnj11	Kcnj11	Kcnj11	chr7:53352492-53356134	SVZ_IZ	VZ	OK	24.2314	8.0594	-1.58814	17.0731	0	0	yes
Rbm24	Rbm24	Rbm24	chr13:46513668-46526468	SVZ_IZ	VZ	OK	10.5453	3.51687	-1.58424	6.73354	1.66E-11	1.20E-10	yes
Fam57b	Fam57b	Fam57b	chr7:133960398-133973733	SVZ_IZ	VZ	OK	41.9743	14.0391	-1.58005	18.6387	0	0	yes
Sh2d5	Sh2d5	Sh2d5	chr4:137806325-137816883	SVZ_IZ	VZ	OK	1.23195	0.412415	-1.57877	3.70471	0.000211635	0.000684929	yes
Rusc1	Rusc1	Rusc1	chr3:88887900-88897285	SVZ_IZ	VZ	OK	23.0582	7.7208	-1.57846	13.5524	0	0	yes
Rundc3b	Rundc3b	Rundc3b	chr5:8490335-8622952	SVZ_IZ	VZ	OK	9.20959	3.08819	-1.57637	6.683	2.34E-11	1.68E-10	yes
Ap3b2	Ap3b2	Ap3b2	chr7:88605284-88638811	SVZ_IZ	VZ	OK	26.7415	8.98573	-1.57337	8.39235	0	0	yes
Paqr9	Paqr9	Paqr9	chr9:95460235-95462540	SVZ_IZ	VZ	OK	0.681914	0.229176	-1.57313	2.72029	0.00652247	0.0155785	yes
Ggct	Ggct	Ggct	chr6:54935088-54942861	SVZ_IZ	VZ	OK	7.24101	2.43378	-1.573	4.70982	2.48E-06	1.07E-05	yes
Celf3	Celf3	Celf3	chr3:94282752-94296115	SVZ_IZ	VZ	OK	69.1232	23.2421	-1.57243	9.24438	0	0	yes
Cux2	Cux2	Cux2	chr5:122310224-122497834	SVZ_IZ	VZ	OK	31.1761	10.5061	-1.56922	9.16889	0	0	yes
Mapt	Mapt	Mapt	chr11:104092749-104193407	SVZ_IZ	VZ	OK	51.3814	17.3371	-1.56738	9.57999	0	0	yes
Pdzrn4	Pdzrn4	Pdzrn4	chr15:92227240-92602250	SVZ_IZ	VZ	OK	2.07072	0.699126	-1.56651	4.39025	1.13E-05	4.47E-05	yes
Acvr1c	Acvr1c	Acvr1c	chr2:58119863-58210169	SVZ_IZ	VZ	OK	0.301401	0.101788	-1.56611	3.28446	0.00102177	0.00290363	yes
B4galnt1	B4galnt1	B4galnt1	chr10:126602211-126609396	SVZ_IZ	VZ	OK	15.1004	5.10251	-1.56531	15.01	0	0	yes
Ptpro	Ptpro	Ptpro	chr6:137200819-137413154	SVZ_IZ	VZ	OK	4.93059	1.66663	-1.56483	9.8933	0	0	yes
Eno2	Eno2	Eno2	chr6:124710072-124719527	SVZ_IZ	VZ	OK	6.92314	2.34627	-1.56106	5.59923	2.15E-08	1.18E-07	yes
Ttc28	Ttc28	Ttc28	chr5:111308821-111718799	SVZ_IZ	VZ	OK	64.4625	21.8467	-1.56104	9.93984	0	0	yes
Gpr22	Gpr22	Gpr22	chr12:32339733-32635400	SVZ_IZ	VZ	OK	0.284334	0.0964049	-1.56041	2.57316	0.0100773	0.0229669	yes
Cbln1	Cbln1	Cbln1	chr8:89992751-89996491	SVZ_IZ	VZ	OK	5.44406	1.84666	-1.55976	5.07208	3.93E-07	1.87E-06	yes
Ndrg4	Ndrg4	Ndrg4	chr8:98226936-98239019	SVZ_IZ	VZ	OK	22.7692	7.73229	-1.55811	7.73715	1.02E-14	9.22E-14	yes
Sv2b	Sv2b	Sv2b	chr7:82259780-82476305	SVZ_IZ	VZ	OK	0.295037	0.100288	-1.55674	2.75111	0.00593937	0.0143187	yes
Kit	Kit	Kit	chr5:75971011-76052746	SVZ_IZ	VZ	OK	10.8548	3.69898	-1.55314	13.0889	0	0	yes
Pak6	Pak6	Pak6	chr2:118489312-118523756	SVZ_IZ	VZ	OK	1.37051	0.46807	-1.54991	6.10879	1.00E-09	6.24E-09	yes
Nell2	Nell2	Nell2	chr15:95049880-95359137	SVZ_IZ	VZ	OK	38.8485	13.2828	-1.5483	8.70771	0	0	yes
Fabp3	Fabp3	Fabp3	chr4:129986021-129992707	SVZ_IZ	VZ	OK	11.809	4.04077	-1.54719	3.93706	8.25E-05	0.00028552	yes
Gramd1b	Gramd1b	Gramd1b	chr9:40105491-40263349	SVZ_IZ	VZ	OK	10.1266	3.46644	-1.54663	6.29504	3.07E-10	2.01E-09	yes
Prkcg	Prkcg	Prkcg	chr7:3303657-3331005	SVZ_IZ	VZ	OK	0.381486	0.13099	-1.54218	2.30928	0.0209278	0.0438006	yes
Adamts1	Adamts1	Adamts1	chr16:85794072-85803360	SVZ_IZ	VZ	OK	3.35429	1.15189	-1.54201	5.47545	4.36E-08	2.31E-07	yes
Slitrk1	Slitrk1	Slitrk1	chr14:109309205-109313456	SVZ_IZ	VZ	OK	6.7796	2.32978	-1.541	6.31876	2.64E-10	1.73E-09	yes
Lhfpl3	Lhfpl3	Lhfpl3	chr5:22244728-22781415	SVZ_IZ	VZ	OK	0.752572	0.258966	-1.53907	2.99503	0.00274422	0.00713841	yes
Adora1	Adora1	Adora1	chr1:136090024-136132008	SVZ_IZ	VZ	OK	1.06908	0.36822	-1.53773	4.81296	1.49E-06	6.57E-06	yes
Gria3	Gria3	Gria3	chrX:38754480-39031778	SVZ_IZ	VZ	OK	5.94573	2.04941	-1.53665	6.45019	1.12E-10	7.56E-10	yes
Cd200	Cd200	Cd200	chr16:45382247-45409166	SVZ_IZ	VZ	OK	15.2669	5.2627	-1.53653	6.52715	6.70E-11	4.62E-10	yes
Crmp1	Crmp1	Crmp1	chr5:37633296-37683402	SVZ_IZ	VZ	OK	296.865	102.438	-1.53505	10.1041	0	0	yes
Ly6g6e	Ly6g6e	Ly6g6e	chr17:35213886-35215749	SVZ_IZ	VZ	OK	18.0406	6.22683	-1.53468	5.51839	3.42E-08	1.83E-07	yes
Chst15	Chst15	Chst15	chr7:139427937-139509974	SVZ_IZ	VZ	OK	15.1345	5.24668	-1.52836	7.57477	3.60E-14	3.13E-13	yes
Frmd4b	Frmd4b	Frmd4b	chr6:97236860-97567651	SVZ_IZ	VZ	OK	53.7833	18.6477	-1.52816	9.44817	0	0	yes
Marveld3	Marveld3	Marveld3	chr8:112471808-112486105	SVZ_IZ	VZ	OK	0.650354	0.225524	-1.52794	2.61553	0.00890896	0.0205916	yes
Galnt9	Galnt9	Galnt9	chr5:110973363-111050401	SVZ_IZ	VZ	OK	0.90785	0.314915	-1.52749	3.24728	0.00116512	0.00327356	yes
Fbxo32	Fbxo32	Fbxo32	chr15:58007433-58046447	SVZ_IZ	VZ	OK	3.83369	1.32987	-1.52745	6.15112	7.69E-10	4.84E-09	yes
Glra2	Glra2	Glra2	chrX:161566948-161764913	SVZ_IZ	VZ	OK	4.18678	1.45556	-1.52427	4.87473	1.09E-06	4.90E-06	yes
Stac2	Stac2	Stac2	chr11:97897937-97914776	SVZ_IZ	VZ	OK	3.31296	1.15367	-1.52189	4.6763	2.92E-06	1.24E-05	yes
2410137F16Rik	2410137F16Rik	2410137F16Rik	chr5:116888730-117041826	SVZ_IZ	VZ	OK	0.793152	0.276275	-1.52149	3.21406	0.00130873	0.00363755	yes
Scube1	Scube1	Scube1	chr15:83433012-83555469	SVZ_IZ	VZ	OK	5.12665	1.78623	-1.5211	11.0324	0	0	yes
Dnm3	Dnm3	Dnm3	chr1:163917432-164408165	SVZ_IZ	VZ	OK	1.65567	0.577078	-1.52058	5.05375	4.33E-07	2.05E-06	yes
Reln	Reln	Reln	chr5:21390271-21850523	SVZ_IZ	VZ	OK	2.32347	0.810024	-1.52025	6.19754	5.74E-10	3.65E-09	yes
Fry	Fry	Fry	chr5:151062504-151300328	SVZ_IZ	VZ	OK	1.7632	0.614721	-1.52019	5.64995	1.60E-08	8.88E-08	yes
Gp1bb	Gp1bb	Gp1bb	chr16:18620411-18630031	SVZ_IZ	VZ	OK	7.56902	2.64449	-1.51711	4.97575	6.50E-07	3.00E-06	yes
9330159F19Rik	9330159F19Rik	9330159F19Rik	chr10:28931448-28950585	SVZ_IZ	VZ	OK	31.528	11.0168	-1.51694	8.98989	0	0	yes
Kcnk3	Kcnk3	Kcnk3	chr5:30876359-30927643	SVZ_IZ	VZ	OK	0.29972	0.104756	-1.51658	2.40112	0.0163451	0.0352033	yes
Srrm3	Srrm3	Srrm3	chr5:136293975-136350642	SVZ_IZ	VZ	OK	7.5112	2.63571	-1.51085	6.23853	4.42E-10	2.85E-09	yes
Pcdha10	Pcdha10	Pcdha10	chr18:37089938-38001526	SVZ_IZ	VZ	OK	0.52886	0.185653	-1.51028	2.59078	0.0095759	0.0219733	yes
Sh3bp5	Sh3bp5	Sh3bp5	chr14:32187149-32249219	SVZ_IZ	VZ	OK	40.7261	14.3026	-1.50967	8.13504	4.44E-16	4.33E-15	yes
A330076H08Rik	A330076H08Rik	A330076H08Rik	chr7:69088786-69127245	SVZ_IZ	VZ	OK	1.11813	0.392866	-1.50898	2.87047	0.0040986	0.0102668	yes
Prkcz	Prkcz	Prkcz	chr4:154634228-154735500	SVZ_IZ	VZ	OK	12.9615	4.55578	-1.50846	7.68236	1.55E-14	1.39E-13	yes
Znrf2	Znrf2	Znrf2	chr6:54766909-54840218	SVZ_IZ	VZ	OK	52.7381	18.549	-1.50751	8.49091	0	0	yes
Gabrb3	Gabrb3	Gabrb3	chr7:64845903-65084171	SVZ_IZ	VZ	OK	9.78615	3.44426	-1.50655	19.439	0	0	yes
Rusc2	Rusc2	Rusc2	chr4:43394853-43442006	SVZ_IZ	VZ	OK	18.7699	6.60635	-1.50649	9.06791	0	0	yes
Rtn4rl2	Rtn4rl2	Rtn4rl2	chr2:84712102-84726849	SVZ_IZ	VZ	OK	16.4064	5.7781	-1.50559	5.46941	4.52E-08	2.39E-07	yes
Spns2	Spns2	Spns2	chr11:72265139-72303422	SVZ_IZ	VZ	OK	5.64043	1.98925	-1.50358	9.48962	0	0	yes
Celf6	Celf6	Celf6	chr9:59426143-59455099	SVZ_IZ	VZ	OK	2.25894	0.797012	-1.50297	4.06006	4.91E-05	0.000176061	yes
Pcdhb2	Pcdhb2	Pcdhb2	chr18:37089938-38001526	SVZ_IZ	VZ	OK	0.399744	0.141253	-1.5008	2.33688	0.0194452	0.0410458	yes
Fbll1	Fbll1	Fbll1	chr11:35610881-35612386	SVZ_IZ	VZ	OK	9.33332	3.29949	-1.50015	4.84185	1.29E-06	5.73E-06	yes
Iqsec3	Iqsec3	Iqsec3	chr6:121322950-121423696	SVZ_IZ	VZ	OK	0.650247	0.230242	-1.49784	3.74795	0.000178288	0.000584077	yes
