test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Trmt2b	Trmt2b	Trmt2b	chrX:130757493-130811523	SVZ_IZ	VZ	OK	4.30297	8.83168	1.03735	-4.36426	1.28E-05	5.01E-05	yes
Sgol1	Sgol1	Sgol1	chr17:53814111-53828640	SVZ_IZ	VZ	OK	7.58263	15.5639	1.03744	-5.09085	3.56E-07	1.70E-06	yes
Alpl	Alpl	Alpl	chr4:137297646-137352292	SVZ_IZ	VZ	OK	3.19962	6.56818	1.03759	-3.68421	0.00022941	0.000737329	yes
Unk	Unk	Unk	chr11:115891635-115922508	CP	VZ	OK	9.08507	18.6509	1.03768	-6.91726	4.60E-12	3.47E-11	yes
Entpd5	Entpd5	Entpd5	chr12:85714806-85749979	CP	VZ	OK	1.88299	3.86629	1.03793	-8.31328	0	0	yes
Ppargc1a	Ppargc1a	Ppargc1a	chr5:51845487-51945160	SVZ_IZ	VZ	OK	0.856687	1.75911	1.038	-3.80085	0.0001442	0.000479711	yes
Lmo7	Lmo7	Lmo7	chr14:102129144-102333910	SVZ_IZ	VZ	OK	2.04092	4.19167	1.03831	-4.30759	1.65E-05	6.37E-05	yes
Slc19a2	Slc19a2	Slc19a2	chr1:166179176-166195516	CP	VZ	OK	1.51197	3.10537	1.03833	-4.56983	4.88E-06	2.02E-05	yes
Mpped2	Mpped2	Mpped2	chr2:106533615-106708517	CP	VZ	OK	70.6635	145.146	1.03846	-16.643	0	0	yes
Arsk	Arsk	Arsk	chr13:76197869-76236108	SVZ_IZ	VZ	OK	1.72503	3.54368	1.03863	-3.61797	0.000296921	0.000935259	yes
Tbc1d15	Tbc1d15	Tbc1d15	chr10:114634926-114688549	CP	VZ	OK	7.31827	15.0469	1.03989	-6.72158	1.80E-11	1.30E-10	yes
Bckdhb	Bckdhb	Bckdhb	chr9:83842387-84017847	CP	VZ	OK	17.8941	36.7918	1.0399	-6.45419	1.09E-10	7.37E-10	yes
Avpi1	Avpi1	Avpi1	chr19:42197764-42203483	CP	VZ	OK	3.586	7.37328	1.03993	-3.55453	0.000378656	0.00116807	yes
Fam184a	Fam184a	Fam184a	chr10:53352951-53470715	CP	VZ	OK	0.796287	1.63744	1.04008	-3.65128	0.000260938	0.000831153	yes
Prpf31	Prpf31	Prpf31	chr7:3581586-3594086	CP	VZ	OK	20.3312	41.8161	1.04037	-7.89937	2.89E-15	2.70E-14	yes
Xkr8	Xkr8	Xkr8	chr4:132280818-132288461	CP	VZ	OK	0.985723	2.02761	1.04053	-4.0171	5.89E-05	0.000208894	yes
Chek1	Chek1	Chek1	chr9:36516066-36534243	SVZ_IZ	VZ	OK	7.00945	14.4216	1.04086	-5.00066	5.71E-07	2.66E-06	yes
Klhl21	Klhl21	Klhl21	chr4:151382999-151391786	CP	VZ	OK	0.989132	2.03528	1.041	-3.90035	9.61E-05	0.000328962	yes
Arnt	Arnt	Arnt	chr3:95238311-95301161	CP	VZ	OK	7.37048	15.166	1.04101	-9.07258	0	0	yes
Impdh2	Impdh2	Impdh2	chr9:108462831-108467897	CP	VZ	OK	86.6902	178.392	1.04111	-7.7578	8.66E-15	7.86E-14	yes
Lactb2	Lactb2	Lactb2	chr1:13615979-13650590	CP	VZ	OK	1.44212	2.96778	1.04119	-3.38281	0.000717495	0.00210512	yes
Cst3	Cst3	Cst3	chr2:148697467-148701204	CP	VZ	OK	166.617	342.903	1.04127	-7.76083	8.44E-15	7.67E-14	yes
Nubp1	Nubp1	Nubp1	chr16:10412030-10447443	CP	VZ	OK	9.93666	20.4515	1.04138	-6.25399	4.00E-10	2.59E-09	yes
Ckap2	Ckap2	Ckap2	chr8:23278623-23296291	SVZ_IZ	VZ	OK	21.1464	43.525	1.04143	-5.7528	8.78E-09	4.98E-08	yes
Tfap2d	Tfap2d	Tfap2d	chr1:19093102-19156413	CP	VZ	OK	0.536449	1.10441	1.04177	-2.26838	0.0233062	0.0480758	yes
Stoml2	Stoml2	Stoml2	chr4:43040561-43044256	CP	VZ	OK	39.7308	81.7993	1.04183	-7.48824	6.97E-14	5.93E-13	yes
Yeats2	Yeats2	Yeats2	chr16:20141135-20232646	CP	VZ	OK	7.36728	15.1803	1.043	-18.5457	0	0	yes
Kif15	Kif15	Kif15	chr9:122860198-122927851	SVZ_IZ	VZ	OK	12.4189	25.5936	1.04324	-5.86612	4.46E-09	2.61E-08	yes
Nphp3	Nphp3	Nphp3	chr9:103904873-103946141	SVZ_IZ	VZ	OK	1.2833	2.64475	1.04327	-3.86472	0.000111216	0.000376854	yes
Gca	Gca	Gca	chr2:62502383-62532166	SVZ_IZ	VZ	OK	5.01031	10.3298	1.04384	-4.57696	4.72E-06	1.96E-05	yes
Gemin4	Gemin4	Gemin4	chr11:76024072-76031074	CP	VZ	OK	5.16265	10.6442	1.04389	-6.08682	1.15E-09	7.12E-09	yes
Rasa3	Rasa3	Rasa3	chr8:13567217-13677587	CP	VZ	OK	4.48714	9.25222	1.044	-6.18872	6.07E-10	3.85E-09	yes
Zfp410	Zfp410	Zfp410	chr12:85657808-85685389	CP	VZ	OK	14.1294	29.1343	1.04402	-7.51727	5.60E-14	4.79E-13	yes
2810408I11Rik	2810408I11Rik	2810408I11Rik	chr1:64726442-64737233	SVZ_IZ	VZ	OK	3.68266	7.5938	1.04407	-2.63059	0.00852364	0.019797	yes
Map2k3	Map2k3	Map2k3	chr11:60745558-60766305	CP	VZ	OK	6.02494	12.4256	1.0443	-5.60736	2.05E-08	1.13E-07	yes
Ccnb2	Ccnb2	Ccnb2	chr9:70255495-70269361	SVZ_IZ	VZ	OK	34.64	71.4482	1.04446	-5.71809	1.08E-08	6.06E-08	yes
Cep85	Cep85	Cep85	chr4:133685772-133743000	CP	VZ	OK	3.12892	6.45401	1.04453	-5.57143	2.53E-08	1.37E-07	yes
Myb	Myb	Myb	chr10:20844735-20880790	SVZ_IZ	VZ	OK	1.62591	3.3541	1.04468	-4.86583	1.14E-06	5.12E-06	yes
Plod2	Plod2	Plod2	chr9:92433638-92503265	SVZ_IZ	VZ	OK	4.46475	9.21218	1.04496	-4.83001	1.37E-06	6.07E-06	yes
Ephb3	Ephb3	Ephb3	chr16:21204867-21223377	SVZ_IZ	VZ	OK	3.86403	7.97408	1.04521	-4.5406	5.61E-06	2.31E-05	yes
Nelfb	Nelfb	Nelfb	chr2:25055231-25067009	CP	VZ	OK	20.1879	41.6708	1.04554	-7.4356	1.04E-13	8.75E-13	yes
Dlgap5	Dlgap5	Dlgap5	chr14:48007453-48038082	SVZ_IZ	VZ	OK	8.75714	18.0787	1.04576	-5.0786	3.80E-07	1.81E-06	yes
Cenpp	Cenpp	Cenpp	chr13:49559427-49748100	SVZ_IZ	VZ	OK	12.0022	24.7782	1.04577	-4.19931	2.68E-05	0.000100045	yes
Arhgef6	Arhgef6	Arhgef6	chrX:54484661-54591906	CP	VZ	OK	0.257974	0.532796	1.04636	-2.59086	0.00957371	0.0219695	yes
Mpp5	Mpp5	Mpp5	chr12:79849933-79941700	SVZ_IZ	VZ	OK	5.68901	11.7503	1.04645	-5.32749	9.96E-08	5.06E-07	yes
Ccnd3	Ccnd3	Ccnd3	chr17:47641999-47748441	CP	VZ	OK	12.9453	26.7476	1.04697	-6.55268	5.65E-11	3.92E-10	yes
Ankrd9	Ankrd9	Ankrd9	chr12:112213562-112217231	SVZ_IZ	VZ	OK	1.15541	2.3875	1.0471	-2.93243	0.00336321	0.0085747	yes
Arl14ep	Arl14ep	Arl14ep	chr2:106802685-106814554	CP	VZ	OK	8.43144	17.4235	1.04718	-6.73788	1.61E-11	1.16E-10	yes
Tmem56	Tmem56	Tmem56	chr3:120904927-120966234	CP	VZ	OK	0.660884	1.36589	1.04737	-4.03444	5.47E-05	0.000194942	yes
Espl1	Espl1	Espl1	chr15:102126723-102154787	SVZ_IZ	VZ	OK	4.13599	8.54847	1.04743	-5.16646	2.39E-07	1.16E-06	yes
Mfsd2a	Mfsd2a	Mfsd2a	chr4:122624093-122638431	CP	VZ	OK	9.01584	18.6357	1.04754	-6.2244	4.83E-10	3.10E-09	yes
Aard	Aard	Aard	chr15:51871652-51877269	SVZ_IZ	VZ	OK	1.06242	2.19642	1.04781	-2.32142	0.020264	0.0425664	yes
Hbb-b1	Hbb-b1,Hbb-b2	Hbb-b1,Hbb-b2	chr7:110961037-110962437	SVZ_IZ	VZ	OK	188.99	391.521	1.05078	-6.03747	1.57E-09	9.54E-09	yes
Qtrtd1	Qtrtd1	Qtrtd1	chr16:43861525-43889789	CP	VZ	OK	6.42589	13.3123	1.05079	-6.18147	6.35E-10	4.03E-09	yes
Ngdn	Ngdn	Ngdn	chr14:55634290-55642974	CP	VZ	OK	25.2108	52.2302	1.05084	-6.74768	1.50E-11	1.09E-10	yes
Nphp1	Nphp1	Nphp1	chr2:127566467-127614590	SVZ_IZ	VZ	OK	8.95898	18.5634	1.05105	-4.80483	1.55E-06	6.83E-06	yes
Ost4	Ost4	Ost4	chr5:31191224-31210161	CP	VZ	OK	109.02	225.902	1.0511	-12.7704	0	0	yes
Ier2	Ier2	Ier2	chr8:87185229-87186751	CP	VZ	OK	12.9009	26.7366	1.05134	-6.21412	5.16E-10	3.30E-09	yes
Gfra1	Gfra1	Gfra1	chr19:58311181-58528956	SVZ_IZ	VZ	OK	0.980016	2.03187	1.05193	-3.0411	0.00235717	0.00621406	yes
Cenpf	Cenpf	Cenpf	chr1:191464492-191511965	SVZ_IZ	VZ	OK	9.51008	19.718	1.05199	-6.17434	6.64E-10	4.20E-09	yes
Gsg2	Gsg2	Gsg2	chr11:72904096-72960951	SVZ_IZ	VZ	OK	3.20052	6.6377	1.05238	-4.02923	5.60E-05	0.000199044	yes
Smim3	Smim3	Smim3	chr18:60633844-60661637	SVZ_IZ	VZ	OK	1.12443	2.33234	1.05258	-2.71346	0.00665856	0.0158774	yes
Ube2s	Ube2s	Ube2s	chr7:4759615-4763942	CP	VZ	OK	174.741	362.461	1.05261	-7.85881	3.77E-15	3.50E-14	yes
Rpl26	Rpl26	Rpl26	chr11:68715067-68718036	SVZ_IZ	VZ	OK	30.4259	63.117	1.05273	-3.78817	0.00015176	0.000503104	yes
Mme	Mme	Mme	chr3:63099793-63186153	SVZ_IZ	VZ	OK	0.60845	1.26231	1.05286	-2.72008	0.00652656	0.0155865	yes
Zscan29	Zscan29	Zscan29	chr2:120983162-120996885	CP	VZ	OK	2.49343	5.17391	1.05312	-6.1759	6.58E-10	4.16E-09	yes
Pyurf	Pyurf	Pyurf	chr6:57634732-57642072	CP	VZ	OK	2.04979	4.25453	1.05352	-5.50439	3.70E-08	1.98E-07	yes
Lingo3	Lingo3	Lingo3	chr10:80295547-80306784	SVZ_IZ	VZ	OK	0.471484	0.978754	1.05374	-2.51332	0.0119601	0.0267449	yes
Nacc1	Nacc1	Nacc1	chr8:87194377-87211761	CP	VZ	OK	21.8557	45.3722	1.0538	-7.77543	7.55E-15	6.88E-14	yes
Ptbp3	Ptbp3	Ptbp3	chr4:59484739-59562236	CP	VZ	OK	3.53141	7.33229	1.05402	-8.23862	2.22E-16	2.19E-15	yes
Calu	Calu	Calu	chr6:29298118-29330513	CP	VZ	OK	46.7403	97.049	1.05405	-16.0521	0	0	yes
Dtd2	Dtd2	Dtd2	chr12:53098493-53107488	SVZ_IZ	VZ	OK	2.41946	5.02375	1.05408	-3.64871	0.000263563	0.000838814	yes
BC053749	BC053749	BC053749	chr7:31324152-31337291	CP	VZ	OK	3.70116	7.68624	1.0543	-5.11892	3.07E-07	1.48E-06	yes
Kank2	Kank2	Kank2	chr9:21571216-21602990	SVZ_IZ	VZ	OK	1.81288	3.76484	1.0543	-3.96814	7.24E-05	0.000252991	yes
Cdc42ep1	Cdc42ep1	Cdc42ep1	chr15:78673076-78685959	SVZ_IZ	VZ	OK	1.55087	3.22086	1.05437	-3.22881	0.00124306	0.0034725	yes
Cmss1	Cmss1	Cmss1	chr16:57302112-57606980	CP	VZ	OK	13.9109	28.8962	1.05466	-5.87666	4.19E-09	2.45E-08	yes
Laptm4b	Laptm4b	Laptm4b	chr15:34167780-34214050	SVZ_IZ	VZ	OK	7.57253	15.7334	1.05499	-4.48772	7.20E-06	2.92E-05	yes
Pvt1	Pvt1	Pvt1	chr15:61869541-62082530	CP	VZ	OK	0.380152	0.789849	1.055	-2.58757	0.00966567	0.0221466	yes
Samhd1	Samhd1	Samhd1	chr2:156923264-156960958	CP	VZ	OK	6.12479	12.7264	1.05509	-7.89306	2.89E-15	2.70E-14	yes
Kntc1	Kntc1	Kntc1	chr5:124199734-124271602	SVZ_IZ	VZ	OK	4.49552	9.34154	1.05517	-5.35474	8.57E-08	4.39E-07	yes
Mreg	Mreg	Mreg	chr1:72205806-72258881	CP	VZ	OK	0.40541	0.842476	1.05525	-2.42864	0.0151556	0.032951	yes
Rbm43	Rbm43	Rbm43	chr2:51779968-51790529	SVZ_IZ	VZ	OK	1.77971	3.69988	1.05584	-4.7522	2.01E-06	8.75E-06	yes
Knstrn	Knstrn	Knstrn	chr2:118639738-118661948	SVZ_IZ	VZ	OK	21.7442	45.222	1.05639	-6.02349	1.71E-09	1.04E-08	yes
Bag2	Bag2	Bag2	chr1:33802328-33814595	SVZ_IZ	VZ	OK	7.56355	15.7344	1.05679	-4.41786	9.97E-06	3.96E-05	yes
Dach1	Dach1	Dach1	chr14:98186065-98568762	SVZ_IZ	VZ	OK	8.54994	17.7898	1.05707	-6.51339	7.35E-11	5.05E-10	yes
Ints4	Ints4	Ints4	chr7:104629465-104689908	CP	VZ	OK	14.014	29.1683	1.05754	-7.36866	1.72E-13	1.43E-12	yes
Cntln	Cntln	Cntln	chr4:84530230-84777822	SVZ_IZ	VZ	OK	4.63463	9.6517	1.05833	-5.23017	1.69E-07	8.41E-07	yes
Nup155	Nup155	Nup155	chr15:8059312-8109859	CP	VZ	OK	6.18867	12.8884	1.05837	-7.23366	4.70E-13	3.79E-12	yes
Map7	Map7	Map7	chr10:19868725-20001396	CP	VZ	OK	0.610905	1.27227	1.05839	-3.55216	0.000382082	0.00117769	yes
Ppih	Ppih	Ppih	chr4:118972614-118993128	CP	VZ	OK	39.0451	81.3291	1.05863	-7.00467	2.48E-12	1.91E-11	yes
Acap2	Acap2	Acap2	chr16:31092498-31201324	CP	VZ	OK	4.07093	8.48282	1.05918	-6.79939	1.05E-11	7.71E-11	yes
Plekhh1	Plekhh1	Plekhh1	chr12:80130149-80190657	SVZ_IZ	VZ	OK	0.931561	1.94146	1.05942	-3.56565	0.00036296	0.00112337	yes
Rsc1a1	Rsc1a1	Rsc1a1	chr4:141239477-141279334	SVZ_IZ	VZ	OK	1.83817	3.83166	1.0597	-2.78377	0.00537308	0.0130851	yes
Nlrx1	Nlrx1	Nlrx1	chr9:44060795-44076682	SVZ_IZ	VZ	OK	1.56024	3.25268	1.05986	-3.57345	0.000352313	0.00109275	yes
Chd6	Chd6	Chd6	chr2:160772713-160934792	CP	VZ	OK	5.38597	11.2313	1.06025	-7.5977	3.02E-14	2.64E-13	yes
Fam111a	Fam111a	Fam111a	chr19:12648014-12671056	CP	VZ	OK	4.5418	9.47116	1.06028	-5.92523	3.12E-09	1.85E-08	yes
Sh3rf3	Sh3rf3	Sh3rf3	chr10:58276106-58601664	CP	VZ	OK	7.82991	16.3325	1.06068	-7.4048	1.31E-13	1.10E-12	yes
Pcsk6	Pcsk6	Pcsk6	chr7:73007021-73195272	SVZ_IZ	VZ	OK	0.715569	1.49297	1.06102	-3.04427	0.00233248	0.00615553	yes
Srsf2	Srsf2	Srsf2	chr11:116711210-116714408	CP	VZ	OK	139.788	291.702	1.06125	-7.59728	3.02E-14	2.64E-13	yes
Zswim7	Zswim7	Zswim7	chr11:62080725-62094897	SVZ_IZ	VZ	OK	3.23129	6.74474	1.06165	-2.65715	0.00788038	0.0184758	yes
Map2k1	Map2k1	Map2k1	chr9:64033599-64101412	CP	VZ	OK	10.1484	21.1839	1.06172	-6.67	2.56E-11	1.83E-10	yes
Gm3219	Gm3219	Gm3219	chr14:35158240-35158844	CP	VZ	OK	16.4009	34.2359	1.06174	-4.80781	1.53E-06	6.74E-06	yes
Katnal2	Katnal2	Katnal2	chr18:77231938-77286035	SVZ_IZ	VZ	OK	1.80413	3.76623	1.06182	-2.95516	0.00312511	0.00802569	yes
Epdr1	Epdr1	Epdr1	chr13:19683576-19711699	SVZ_IZ	VZ	OK	6.68097	13.948	1.06193	-4.64992	3.32E-06	1.40E-05	yes
Tamm41	Tamm41	Tamm41	chr6:114954398-114987892	CP	VZ	OK	13.2852	27.7396	1.06213	-5.84076	5.20E-09	3.02E-08	yes
Parp9	Parp9	Parp9	chr16:35926600-35972707	SVZ_IZ	VZ	OK	1.48716	3.10561	1.06232	-3.48325	0.000495371	0.00149534	yes
Tns1	Tns1	Tns1	chr1:73956804-74171021	SVZ_IZ	VZ	OK	2.14061	4.47039	1.06238	-4.93066	8.20E-07	3.74E-06	yes
Elk3	Elk3	Elk3	chr10:92710160-92773904	SVZ_IZ	VZ	OK	5.74549	12	1.06253	-5.07345	3.91E-07	1.85E-06	yes
Zcchc9	Zcchc9	Zcchc9	chr13:91936137-91947301	CP	VZ	OK	9.14755	19.1096	1.06284	-5.75897	8.46E-09	4.80E-08	yes
Dexi	Dexi	Dexi	chr16:10530299-10543147	CP	VZ	OK	9.72507	20.3186	1.06302	-5.69221	1.25E-08	7.01E-08	yes
Mtfr1	Mtfr1	Mtfr1	chr3:19087328-19120817	CP	VZ	OK	12.6925	26.5185	1.06302	-8.69256	0	0	yes
Ctso	Ctso	Ctso	chr3:81736537-81760647	SVZ_IZ	VZ	OK	1.49458	3.12272	1.06307	-3.53696	0.000404766	0.00124204	yes
Chpt1	Chpt1	Chpt1	chr10:87922331-87966715	SVZ_IZ	VZ	OK	3.35958	7.01969	1.06313	-5.57993	2.41E-08	1.31E-07	yes
Plag1	Plag1	Plag1	chr4:3828304-3865552	CP	VZ	OK	0.546543	1.14209	1.06327	-3.47716	0.00050676	0.00152676	yes
Pi4k2b	Pi4k2b	Pi4k2b	chr5:53132812-53160579	SVZ_IZ	VZ	OK	3.35396	7.00925	1.06339	-4.1982	2.69E-05	0.00010052	yes
Dtx3l	Dtx3l	Dtx3l	chr16:35926600-35972707	SVZ_IZ	VZ	OK	1.48999	3.11414	1.06353	-3.8796	0.000104628	0.000356259	yes
Slc1a5	Slc1a5	Slc1a5	chr7:17366694-17383623	SVZ_IZ	VZ	OK	4.41037	9.22211	1.0642	-4.36035	1.30E-05	5.09E-05	yes
Ccnb1	Ccnb1	Ccnb1	chr13:101548693-101556441	SVZ_IZ	VZ	OK	50.5747	105.755	1.06423	-6.35302	2.11E-10	1.39E-09	yes
Lmnb1	Lmnb1	Lmnb1	chr18:56867466-56913079	CP	VZ	OK	145.392	304.046	1.06434	-7.13301	9.82E-13	7.75E-12	yes
C1qtnf5	C1qtnf5	C1qtnf5	chr9:43909852-43917270	CP	VZ	OK	0.688187	1.43935	1.06454	-2.55337	0.0106685	0.0241659	yes
Odf2	Odf2	Odf2	chr2:29745239-29787266	CP	VZ	OK	17.3657	36.3414	1.06537	-10.3227	0	0	yes
1110001J03Rik	1110001J03Rik	1110001J03Rik	chr6:38484860-38489449	CP	VZ	OK	57.1414	119.614	1.06577	-5.93755	2.89E-09	1.72E-08	yes
Pla2g4a	Pla2g4a	Pla2g4a	chr1:151676751-151808414	SVZ_IZ	VZ	OK	0.524455	1.09818	1.06622	-2.44963	0.0143004	0.031301	yes
D330023K18Rik	D330023K18Rik	D330023K18Rik	chr2:31006568-31007811	CP	VZ	OK	6.43476	13.4763	1.06647	-3.23045	0.00123597	0.003455	yes
Cntn3	Cntn3	Cntn3	chr6:102113299-102414661	SVZ_IZ	VZ	OK	0.27536	0.576791	1.06673	-2.4215	0.0154568	0.0335415	yes
Btbd17	Btbd17	Btbd17	chr11:114651982-114657206	SVZ_IZ	VZ	OK	11.7172	24.5535	1.06731	-5.21534	1.83E-07	9.07E-07	yes
Rnf135	Rnf135	Rnf135	chr11:79997373-80013255	SVZ_IZ	VZ	OK	0.730094	1.53024	1.06761	-2.41861	0.0155799	0.0337824	yes
Nbl1	Nbl1	Nbl1	chr4:138638206-138648885	SVZ_IZ	VZ	OK	1.91678	4.01762	1.06766	-3.08345	0.00204617	0.00546491	yes
Sae1	Sae1	Sae1	chr7:16912402-16973134	CP	VZ	OK	92.299	193.472	1.06774	-7.90226	2.66E-15	2.50E-14	yes
Taf6	Taf6	Taf6	chr5:138613248-138628414	CP	VZ	OK	19.1762	40.2293	1.06893	-7.39402	1.43E-13	1.19E-12	yes
Hadh	Hadh	Hadh	chr3:130936341-130974955	SVZ_IZ	VZ	OK	19.048	39.9641	1.06907	-5.37923	7.48E-08	3.86E-07	yes
Mnd1	Mnd1	Mnd1	chr3:83891855-83959708	SVZ_IZ	VZ	OK	2.2976	4.82233	1.0696	-2.54749	0.0108501	0.0245361	yes
Gm20605	Gm20605,Lrch4	Gm20605,Lrch4	chr5:138070350-138084130	CP	VZ	OK	1.66842	3.50276	1.07001	-4.50025	6.79E-06	2.76E-05	yes
Ghr	Ghr	Ghr	chr15:3267759-3533230	SVZ_IZ	VZ	OK	1.31613	2.76342	1.07015	-3.62135	0.000293066	0.000924575	yes
Ccdc13	Ccdc13	Ccdc13	chr9:121706744-121748579	CP	VZ	OK	0.330098	0.69352	1.07104	-2.32578	0.0200301	0.0421194	yes
Nlrp1a	Nlrp1a	Nlrp1a	chr11:70904698-70958206	CP	VZ	OK	0.586874	1.23318	1.07126	-3.64154	0.000271016	0.000860315	yes
Cryl1	Cryl1	Cryl1	chr14:57893870-58017320	SVZ_IZ	VZ	OK	1.22747	2.58015	1.07177	-2.5287	0.0114486	0.0257287	yes
Phka1	Phka1	Phka1	chrX:99709313-99839585	SVZ_IZ	VZ	OK	1.46204	3.07406	1.07216	-4.62392	3.77E-06	1.58E-05	yes
Utrn	Utrn	Utrn	chr10:12101985-12581533	SVZ_IZ	VZ	OK	0.722	1.5182	1.07229	-4.13281	3.58E-05	0.000131349	yes
Bmp7	Bmp7	Bmp7	chr2:172695188-172765794	SVZ_IZ	VZ	OK	2.09424	4.40555	1.07289	-3.29676	0.000978069	0.00279079	yes
Txnrd2	Txnrd2	Txnrd2	chr16:18348274-18479166	CP	VZ	OK	4.23704	8.91469	1.07313	-4.99497	5.88E-07	2.73E-06	yes
Trim21	Trim21	Trim21	chr7:109706435-109713983	CP	VZ	OK	0.395204	0.831527	1.07317	-2.57511	0.0100208	0.0228492	yes
Ubr7	Ubr7	Ubr7	chr12:103996184-104015911	CP	VZ	OK	20.2092	42.545	1.07398	-7.77754	7.33E-15	6.69E-14	yes
Mocs1	Mocs1	Mocs1	chr17:49567688-49594755	CP	VZ	OK	2.97512	6.26347	1.07402	-9.08245	0	0	yes
Wfikkn2	Wfikkn2	Wfikkn2	chr11:94097265-94103893	CP	VZ	OK	0.62885	1.32424	1.07438	-3.29334	0.000990029	0.00282223	yes
Gm14405	Gm14405	Gm14405	chr2:175594788-176850107	CP	VZ	OK	0.471154	0.992854	1.07538	-2.4157	0.0157048	0.0340048	yes
Iqgap2	Iqgap2	Iqgap2	chr13:96397131-96661877	SVZ_IZ	VZ	OK	4.27194	9.00414	1.0757	-5.20778	1.91E-07	9.43E-07	yes
Tbccd1	Tbccd1	Tbccd1	chr16:22813287-22857642	CP	VZ	OK	4.63631	9.77558	1.07621	-5.78175	7.39E-09	4.22E-08	yes
Cc2d2a	Cc2d2a	Cc2d2a	chr5:44053617-44132209	CP	VZ	OK	1.8751	3.9539	1.07631	-5.48873	4.05E-08	2.15E-07	yes
Syce2	Syce2	Syce2	chr8:87396009-87417820	CP	VZ	OK	29.3112	61.8083	1.07635	-13.447	0	0	yes
Lsm5	Lsm5	Lsm5	chr6:56651056-56654693	CP	VZ	OK	87.1539	183.786	1.07639	-6.97038	3.16E-12	2.41E-11	yes
Btg2	Btg2	Btg2	chr1:135971441-135975732	SVZ_IZ	VZ	OK	26.8297	56.5879	1.07666	-6.244	4.27E-10	2.75E-09	yes
Cmah	Cmah	Cmah	chr13:24419288-24569154	CP	VZ	OK	0.166041	0.350242	1.07681	-2.98293	0.00285506	0.00740104	yes
Mettl20	Mettl20	Mettl20	chr6:149090034-149099692	SVZ_IZ	VZ	OK	2.16324	4.56318	1.07685	-5.75116	8.86E-09	5.02E-08	yes
Cstf2	Cstf2	Cstf2	chrX:130593887-130621360	CP	VZ	OK	13.1912	27.8292	1.07703	-7.7262	1.11E-14	1.00E-13	yes
Ndp	Ndp	Ndp	chrX:16462647-16488890	CP	VZ	OK	1.9209	4.0528	1.07714	-3.93402	8.35E-05	0.0002889	yes
9430076C15Rik	9430076C15Rik	9430076C15Rik	chr6:53237288-53347210	SVZ_IZ	VZ	OK	0.465507	0.982218	1.07724	-2.40786	0.0160464	0.0346419	yes
Manba	Manba	Manba	chr3:135148574-135234367	SVZ_IZ	VZ	OK	0.371489	0.783849	1.07726	-2.4378	0.014777	0.032213	yes
Ska1	Ska1	Ska1	chr18:74354952-74367472	SVZ_IZ	VZ	OK	5.50905	11.6304	1.07802	-4.67975	2.87E-06	1.22E-05	yes
Cep55	Cep55	Cep55	chr19:38129514-38148915	SVZ_IZ	VZ	OK	11.2603	23.7747	1.07818	-7.86306	3.77E-15	3.50E-14	yes
Neurod4	Neurod4	Neurod4	chr10:129705207-129717296	SVZ_IZ	VZ	OK	5.40818	11.4274	1.07928	-4.88893	1.01E-06	4.58E-06	yes
Ogg1	Ogg1	Ogg1	chr6:113276969-113293916	CP	VZ	OK	4.84238	10.2338	1.07955	-4.88321	1.04E-06	4.71E-06	yes
F730043M19Rik	F730043M19Rik	F730043M19Rik	chr12:33796575-33832451	SVZ_IZ	VZ	OK	0.989453	2.09161	1.07991	-2.45486	0.014094	0.030912	yes
Gnpda1	Gnpda1	Gnpda1	chr18:38487190-38498647	CP	VZ	OK	3.83712	8.11289	1.08019	-5.22348	1.76E-07	8.70E-07	yes
Ccdc18	Ccdc18	Ccdc18	chr5:108561932-108661968	SVZ_IZ	VZ	OK	1.42192	3.0069	1.08044	-3.87293	0.000107534	0.000365263	yes
Cyp2j6	Cyp2j6	Cyp2j6	chr4:96182828-96220342	CP	VZ	OK	1.34625	2.84697	1.08048	-4.37431	1.22E-05	4.79E-05	yes
Zfand1	Zfand1	Zfand1	chr3:10339955-10351301	CP	VZ	OK	9.49686	20.0904	1.08098	-6.00126	1.96E-09	1.18E-08	yes
Mettl15	Mettl15	Mettl15	chr2:108932456-109118447	SVZ_IZ	VZ	OK	2.44274	5.16794	1.08109	-3.45167	0.000557119	0.0016652	yes
Fbln2	Fbln2	Fbln2	chr6:91162757-91222534	SVZ_IZ	VZ	OK	1.26287	2.6721	1.08127	-3.63861	0.000274112	0.000869289	yes
Sema3e	Sema3e	Sema3e	chr5:14025275-14256689	CP	VZ	OK	0.346087	0.733069	1.08281	-3.49056	0.000482017	0.00145829	yes
Mtbp	Mtbp	Mtbp	chr15:55388962-55457978	SVZ_IZ	VZ	OK	5.33288	11.2974	1.083	-4.90526	9.33E-07	4.23E-06	yes
Pus1	Pus1	Pus1	chr5:111202685-111209634	CP	VZ	OK	9.09073	19.2605	1.08318	-8.52421	0	0	yes
Urod	Urod	Urod	chr4:116662821-116666980	CP	VZ	OK	30.0357	63.6872	1.08433	-7.21072	5.57E-13	4.47E-12	yes
Stk3	Stk3	Stk3	chr15:34805253-35085561	CP	VZ	OK	6.14268	13.0252	1.08436	-6.35669	2.06E-10	1.36E-09	yes
Gpc1	Gpc1	Gpc1	chr1:94728262-94756773	CP	VZ	OK	47.3974	100.516	1.08454	-7.97973	1.55E-15	1.48E-14	yes
